id,Machine_failure_pred,Probability
136662,0,0.011687043028530363
136663,0,0.002601424955365683
136664,0,0.018020963870133033
136665,0,0.0015681047016065286
136666,0,0.0004263562196803343
136667,0,0.01766267985400911
136668,0,0.0033743816664902836
136669,0,0.002521296483645961
136670,0,0.004673574990295614
136671,0,0.0018729861018825882
136672,0,0.0021159571042350675
136673,0,0.0013222532617690247
136674,0,0.0006333769766146074
136675,0,0.002982007550338676
136676,0,0.002879882123973043
136677,0,0.002807436488222644
136678,0,0.0012586206297946529
136679,0,0.0018342054965885882
136680,0,0.005915214494416606
136681,0,0.0017840307180405778
136682,0,0.0018394828106655424
136683,0,0.0017981558305699905
136684,0,0.004746204632415341
136685,0,0.012024477390029651
136686,0,0.002647260038142401
136687,0,0.004495395198860043
136688,0,0.005637969274450567
136689,0,0.006298214778414281
136690,0,0.003026418665850916
136691,0,0.014318237686812911
136692,0,0.002830155275766767
136693,0,0.0007588630161334426
136694,0,0.0009407041344473111
136695,0,0.0018667235866441192
136696,0,0.005922055749534512
136697,0,0.0005262394507732793
136698,0,0.006597034657466547
136699,0,0.0042360389034829
136700,0,0.0014108765637011655
136701,0,0.00220127710318582
136702,0,0.0012471584472350545
136703,0,0.008961013865321641
136704,0,0.0006575049419634428
136705,0,0.00065915448862904
136706,0,0.0014857176972086974
136707,0,0.0035171780420759275
136708,0,0.01132912127755096
136709,0,0.0001964794771054367
136710,0,0.00207881952471163
136711,0,0.003878683568293631
136712,0,0.0004667193416464109
136713,0,0.0022289219870030995
136714,0,0.011587966294038512
136715,0,0.006508486154058428
136716,0,0.0016281940708181431
136717,0,0.004992639607155899
136718,0,0.015336215240515197
136719,0,0.002652850882864098
136720,0,0.00019465825463762712
136721,0,0.0018886092216065314
136722,0,0.0011933231425465547
136723,0,0.0018487330256546975
136724,0,0.0021520315111168684
136725,0,0.0027675306682527225
136726,0,0.0013699848974723769
136727,0,0.0014562216978781957
136728,0,0.0009750529364617308
136729,0,0.003037279750577704
136730,0,0.0008620070977090372
136731,0,0.010072324064833807
136732,0,0.0025008970024330964
136733,0,0.0019330937388731281
136734,0,0.0018382653770559817
136735,0,0.0013786625486185845
136736,0,0.002678473570532078
136737,0,0.001248627160501234
136738,0,0.0018605300939640785
136739,0,0.006466585283812782
136740,0,0.0020450200998283347
136741,0,0.02124487152590162
136742,0,0.0028466093849816676
136743,0,0.002852414374678406
136744,0,0.0021175784002375286
136745,0,0.005895590960014786
136746,0,0.002280610861808149
136747,0,0.001987904549854322
136748,0,0.0010620595931334566
136749,0,0.0008252051822103926
136750,0,0.003397071493620012
136751,0,0.0020254816006158817
136752,0,0.0009107970239951553
136753,0,0.015323853579028834
136754,0,0.0023881520223318635
136755,0,0.01082842175532185
136756,0,0.0010979263387162314
136757,0,0.008908400029646348
136758,0,0.0018302149311515748
136759,0,0.0021002904957568317
136760,0,0.0014982168008048017
136761,0,0.0010360658600006977
136762,0,0.026336582665733486
136763,0,0.0028707269984373134
136764,0,0.001758343050451552
136765,0,0.0033455787399373368
136766,0,0.0035571958816000234
136767,0,0.006779073813002056
136768,0,0.0014427345510683877
136769,0,0.002149058824263247
136770,0,0.002069840319402573
136771,0,0.0038989820863227368
136772,0,0.01451198388159134
136773,0,0.0011147741471393606
136774,0,0.0013865321625084386
136775,0,0.010642818488496159
136776,0,0.0005574236264822097
136777,0,0.0016248377694902676
136778,0,0.0028265836596658637
136779,0,0.0022749306886777386
136780,0,0.0006662571475613607
136781,0,0.0059512149580588205
136782,0,0.001954726557304292
136783,0,0.00037655764526952956
136784,0,0.0012069332350008262
136785,0,0.003856328362946056
136786,0,0.002606937595211472
136787,0,0.004474756816222723
136788,0,0.011623397332363129
136789,0,0.0021120349705435358
136790,0,0.0007561227985740738
136791,0,0.002435706762427937
136792,0,0.005026663330777125
136793,0,0.0013406001350777645
136794,0,0.005365390402613789
136795,0,0.0037077520391416395
136796,0,0.0032435114330198215
136797,0,0.0033636862525693654
136798,0,0.005114258244394642
136799,0,0.003053478516437311
136800,0,0.0021398380749311895
136801,0,0.0015225409688010326
136802,0,0.0025869139961475973
136803,0,0.0016136862007458145
136804,0,0.001573619024980667
136805,0,0.0032077554258982148
136806,0,0.0007765346847298147
136807,0,0.0020192338568698234
136808,0,0.002085625476080435
136809,0,0.0009423804101306584
136810,0,0.005703438986368599
136811,0,0.007368182737771404
136812,0,0.0006214972607222171
136813,0,0.017858588567685105
136814,0,0.0030502787369364325
136815,0,0.000671473901967333
136816,0,0.0009270077514628104
136817,0,0.0011781797628324835
136818,0,0.005509982397624775
136819,0,0.0007426514914180889
136820,0,0.0009473824678533372
136821,0,0.0011527854351659204
136822,0,0.012634916724565525
136823,0,0.0017263832012581865
136824,0,0.000693054740284479
136825,0,0.0018114100636918327
136826,1,0.9968187131495154
136827,0,0.0004145790730006422
136828,0,0.0011560347536428753
136829,0,0.003782282005403433
136830,0,0.002635127697192847
136831,0,0.0011646929040713121
136832,0,0.002584821260224589
136833,0,0.0009037787980907171
136834,1,0.9986814682929996
136835,0,0.0025340028974975178
136836,0,0.0021427873728074517
136837,0,0.0019234005625303045
136838,0,0.0019921348087216
136839,0,0.0007535087264082363
136840,0,0.0028537593601873057
136841,0,0.004910726801251154
136842,0,0.0026645679094780606
136843,0,0.0013128533716358763
136844,0,0.00350025815933121
136845,0,0.0025765624177436644
136846,0,0.0018699306879897146
136847,0,0.0007512100176985579
136848,0,0.0016587681341193761
136849,0,0.0023872925562915
136850,0,0.003222993519949559
136851,0,0.0016859953422035665
136852,0,0.0042324633906311035
136853,0,0.0047618402145386245
136854,0,0.0018886115644449206
136855,0,0.0036937158060953777
136856,0,0.02032173960459086
136857,0,0.0038281940172262417
136858,0,0.0023065434983759485
136859,0,0.0010402928778419104
136860,0,0.001583207220522453
136861,0,0.0009520339378277039
136862,0,0.005454334786887509
136863,0,0.0006881979025999384
136864,0,0.00043499092729039026
136865,0,0.0029841318612683835
136866,0,0.0030050603382979603
136867,0,0.007810860446211075
136868,0,0.0013232317926876154
136869,0,0.0026201621966128546
136870,0,0.003225907260383505
136871,0,0.0009290618094988591
136872,0,0.0033656982384149235
136873,0,0.0008847383187886177
136874,0,0.000594392760736192
136875,0,0.0015046623818909073
136876,0,0.0010581370850673859
136877,0,0.0033926175194209478
136878,0,0.0004134957246479805
136879,0,0.005779812402435678
136880,0,0.003098968425033725
136881,0,0.002799551895332741
136882,0,0.0007833868142114402
136883,0,0.0010347335476054696
136884,0,0.0019243527598871639
136885,0,0.016249938715144872
136886,0,0.0011221507397244513
136887,0,0.001731253462474935
136888,0,0.0052761449772391915
136889,0,0.0027217063788856624
136890,0,0.002290318165236947
136891,0,0.0023590671742192673
136892,0,0.0015729313241227224
136893,0,0.0022606221990533752
136894,0,0.0007095038193611998
136895,0,0.0016325872708676061
136896,0,0.0011006526735724417
136897,0,0.005056008279227835
136898,0,0.0019734143362373545
136899,0,0.0016945407864543413
136900,0,0.0017225369671628604
136901,0,0.001995776973775143
136902,0,0.0016624342267516784
136903,0,0.000639304586212242
136904,0,0.0030127027973611106
136905,0,0.001811287913637587
136906,0,0.0008091247501220632
136907,0,0.0022080174092331366
136908,0,0.001281592720566981
136909,0,0.0018376407469883808
136910,0,0.0034607297862926504
136911,0,0.004029589322071116
136912,0,0.0069453380593919615
136913,0,0.007349554259291081
136914,0,0.001157314413057613
136915,0,0.003086135950637372
136916,0,0.0010121190271333619
136917,0,0.0023372659707141135
136918,0,0.0008894651639496386
136919,0,0.0025189075034592855
136920,0,0.0011259587071977713
136921,0,0.008303564042209574
136922,0,0.0015205540918522213
136923,0,0.0011640931934725715
136924,0,0.00109228594370438
136925,0,0.0004874388400992934
136926,0,0.000653287995635521
136927,0,0.001705222640841466
136928,0,0.0019950450654067932
136929,0,0.003173489660019465
136930,0,0.0026552414208976007
136931,0,0.011176101919557757
136932,0,0.006177271638382928
136933,0,0.0017034001460181662
136934,0,0.003212597481756505
136935,0,0.001258370721880149
136936,0,0.005546982000986758
136937,0,0.0008084897364934025
136938,0,0.0010315132319223207
136939,0,0.001122681462706448
136940,0,0.00192612944151861
136941,0,0.013550563016637292
136942,0,0.0013186622642361709
136943,0,0.0015501940607326049
136944,0,0.07755564102459056
136945,0,0.007612870187350821
136946,0,0.00469512386461791
136947,0,0.0031655978240423366
136948,0,0.0007942830373241335
136949,0,0.004060727697162932
136950,0,0.001829615640176982
136951,0,0.0024600746321335495
136952,0,0.0008228784018699592
136953,0,0.002283502070609027
136954,0,0.00040315042730870016
136955,0,0.0014070072319191556
136956,0,0.0011663030985045362
136957,0,0.002109039647809618
136958,0,0.00291218611532404
136959,0,0.0022792083219931297
136960,1,0.99550959378645
136961,0,0.006732232691753977
136962,0,0.0021482079429658418
136963,0,0.007625428068187949
136964,0,0.004360062002269177
136965,0,0.01056512356759005
136966,0,0.011218719068382085
136967,0,0.002122481847262255
136968,0,0.011080927642215745
136969,0,0.0006175072509687898
136970,0,0.005759007494422121
136971,0,0.004388097725876178
136972,0,0.0038226770733329925
136973,0,0.0048993567613783845
136974,0,0.0004857011630504192
136975,0,0.007224252663674337
136976,0,0.0014267939577316095
136977,0,0.003864330725226562
136978,0,0.0018471231125653585
136979,0,0.0010157048903958288
136980,0,0.0006970288047740691
136981,0,0.0010866774746489231
136982,0,0.0026997581656086228
136983,0,0.0013772103209961182
136984,0,0.001751871844124139
136985,0,0.013068610931602744
136986,0,0.001756238245592714
136987,0,0.005251666561531322
136988,0,0.002339756410172954
136989,0,0.0028687929165588243
136990,0,0.0004774671038128659
136991,0,0.0017468874716679511
136992,0,0.0007281917691844033
136993,0,0.0010847431177240334
136994,0,0.005796759311306182
136995,0,0.01466598701192167
136996,0,0.0023855084479765987
136997,0,0.004533502523638063
136998,0,0.002797938796763184
136999,0,0.002975299650099924
137000,0,0.020016998728938865
137001,0,0.0016868956719283013
137002,0,0.003126716196841865
137003,0,0.002931821383910333
137004,0,0.04385493181032594
137005,1,0.9996975700730046
137006,0,0.00044104316136289664
137007,0,0.0017136949826497244
137008,0,0.003572278133985447
137009,0,0.010735749030207712
137010,0,0.005261164742773305
137011,0,0.004195620007893793
137012,0,0.014126732075392476
137013,0,0.004885009130567874
137014,0,0.0008572589831666843
137015,0,0.008882650946804597
137016,0,0.00470805294185098
137017,0,0.0011348922430260355
137018,0,0.0017969705939057555
137019,0,0.0015267465885021017
137020,0,0.03346362164322167
137021,0,0.009273717771706689
137022,0,0.000777152125232822
137023,0,0.0013753587320656342
137024,0,0.002508661335400522
137025,0,0.0008929925374374817
137026,0,0.012736656791405896
137027,0,0.00277274134281595
137028,0,0.0015167783315599775
137029,0,0.001064777075461384
137030,0,0.008456967161470106
137031,0,0.007140001525472725
137032,0,0.003798947043653591
137033,0,0.004536183940512907
137034,0,0.004890374728171124
137035,0,0.012812387557480856
137036,0,0.0040817616707559375
137037,1,0.9934948477489829
137038,0,0.004052527273463876
137039,0,0.0014306556403629613
137040,0,0.000958174502296794
137041,0,0.008173372802156326
137042,0,0.0006998529177481953
137043,0,0.002181747117219496
137044,0,0.001191214793805344
137045,0,0.0011788840111409235
137046,0,0.0012761048753519707
137047,0,0.0019183251022003018
137048,0,0.0044867156748459565
137049,0,0.0062468519223809055
137050,0,0.0005987873836810918
137051,0,0.00295128526080495
137052,0,0.007168844754848692
137053,0,0.002263103392612941
137054,0,0.0013332887868429241
137055,0,0.002605091629540104
137056,0,0.0011467405110537664
137057,0,0.0011563257782949345
137058,0,0.0021908792461818633
137059,0,0.0064541584701271705
137060,0,0.00076341931519957
137061,0,0.001088808364888579
137062,0,0.009327924910899175
137063,0,0.004603606851322601
137064,0,0.004534558749976375
137065,0,0.011752538684330193
137066,0,0.004622611294799196
137067,0,0.001168204626701413
137068,0,0.0017267471081517064
137069,0,0.0027144181298385207
137070,0,0.0030785005251496625
137071,0,0.0021008173727369633
137072,0,0.0007948544749218249
137073,0,0.0019198654164855106
137074,0,0.005741175666235889
137075,0,0.003142709226598581
137076,0,0.0006460213595429205
137077,0,0.0021312545852589858
137078,0,0.0017128242906076507
137079,0,0.0038704489520313317
137080,0,0.004229558571956938
137081,0,0.004179173803317194
137082,0,0.0013612561128654383
137083,0,0.00036788304363012
137084,0,0.002176416919323225
137085,0,0.005731326996012973
137086,0,0.005377692030138479
137087,0,0.0014833933416889655
137088,0,0.012381141942543118
137089,0,0.0014216382332443358
137090,0,0.0023701761614984634
137091,0,0.0008040186445857525
137092,0,0.008914940650610782
137093,0,0.005995921280435315
137094,0,0.012593151616250768
137095,0,0.0038755721918413808
137096,0,0.0009740777583860538
137097,0,0.007556810021360545
137098,0,0.005575266707443426
137099,0,0.003229330926700151
137100,0,0.0012277822403305467
137101,0,0.0025278802959762697
137102,0,0.005200848320067984
137103,0,0.009641380437234637
137104,0,0.00047844231960696956
137105,0,0.0011189455608964683
137106,0,0.021395778105405838
137107,0,0.002414461341886326
137108,0,0.0014026497308267701
137109,0,0.0017389031802838195
137110,0,0.010308726656025426
137111,0,0.01695258482694573
137112,1,0.9842484654540505
137113,0,0.016133387812679433
137114,0,0.0009582157618970254
137115,0,0.0006551677015667954
137116,0,0.00507618925544472
137117,0,0.001027695923038597
137118,0,0.0023833176377695527
137119,0,0.010921546347826126
137120,0,0.0016058865637812866
137121,0,0.0009761732932258343
137122,0,0.004839530497506816
137123,0,0.001992410136658392
137124,0,0.013496359210357124
137125,0,0.0008112632650395049
137126,0,0.0006815765088603773
137127,0,0.0036580701150077674
137128,0,0.001196755243644753
137129,0,0.001754334261629622
137130,0,0.0017141302597416406
137131,0,0.0025122909158435403
137132,0,0.001630568248781483
137133,0,0.0013748634233156454
137134,0,0.012953766846446755
137135,0,0.005670763297552276
137136,0,0.0007996288398417736
137137,0,0.0007586160654058563
137138,0,0.002930316369644792
137139,0,0.0010209169012773648
137140,0,0.009066908840423462
137141,0,0.0015539611960682636
137142,0,0.002446601553186906
137143,0,0.001766471867016887
137144,0,0.0015478299630756905
137145,0,0.000751109268832926
137146,0,0.0026034896161769086
137147,0,0.0005580000169773442
137148,0,0.007055635023890667
137149,0,0.002376497763878327
137150,0,0.005111575352870931
137151,0,0.0012638717583879733
137152,0,0.003414001588774329
137153,0,0.01996018298277401
137154,0,0.0037789901408430623
137155,0,0.0027980102212398694
137156,0,0.007091091772770742
137157,0,0.0035684377607808604
137158,0,0.0011664000801776368
137159,0,0.002755588883949769
137160,0,0.0029226626047255022
137161,0,0.0020541736209912405
137162,0,0.002940502030806671
137163,0,0.0006004352722707175
137164,0,0.0023385941545745865
137165,0,0.0034315695721595127
137166,0,0.002523056154353015
137167,0,0.004107013945046155
137168,0,0.0028082325752106156
137169,0,0.0037584228004758904
137170,0,0.0015527184788615461
137171,0,0.0022390623144509497
137172,0,0.0011019344455942548
137173,0,0.003360214605783611
137174,0,0.0004165618186595282
137175,0,0.003965854224695301
137176,0,0.0015271857587269523
137177,0,0.004411537142863193
137178,0,0.0015444177844804383
137179,0,0.0030150469758611414
137180,0,0.0009273765872852567
137181,0,0.002767983239509158
137182,0,0.009562309660620565
137183,0,0.001971156488399424
137184,0,0.0021790943894994487
137185,0,0.0043006992622642085
137186,0,0.002374810358183604
137187,0,0.0009313871410585235
137188,0,0.0087828851366592
137189,0,0.009245058311772417
137190,0,0.0013242954046183335
137191,0,0.0017735859454413691
137192,1,0.5124445705320841
137193,0,0.001196388137407213
137194,0,0.001631783232603474
137195,0,0.015407882825050075
137196,0,0.0053129442672168676
137197,0,0.0026677084250892043
137198,0,0.008027307765070811
137199,0,0.0006002236143552676
137200,0,0.0012032369855096076
137201,0,0.005697124876492952
137202,0,0.004555139793156674
137203,0,0.0012340730813004538
137204,0,0.0005098704672132913
137205,0,0.0020606203124670535
137206,0,0.0010824557549772892
137207,0,0.00658637662161043
137208,0,0.006675751372053195
137209,0,0.0009820927574761605
137210,0,0.0025478969437813513
137211,0,0.0021974826912474015
137212,0,0.005536096587912692
137213,0,0.0018213713576812527
137214,0,0.0010323265546087555
137215,0,0.004476079447657118
137216,0,0.0061597673111349486
137217,0,0.002888013393365651
137218,0,0.006059080820593697
137219,0,0.001644552910733861
137220,0,0.004894703439846614
137221,0,0.004155951003689619
137222,0,0.005839394785698323
137223,0,0.0016757066445696953
137224,0,0.0026829428999223513
137225,0,0.0006302800970358115
137226,0,0.001330730967271745
137227,0,0.0018991397897565763
137228,0,0.008678018858771027
137229,0,0.0027467779638565637
137230,0,0.0006811536108374145
137231,0,0.0054933641004595215
137232,0,0.0011740671590191446
137233,0,0.003110267236878385
137234,0,0.0011343005434574559
137235,0,0.0013399341382689858
137236,0,0.001114101103612416
137237,0,0.0008766834354945988
137238,0,0.0012979117330261226
137239,0,0.0031180433710122106
137240,0,0.0010033456044566515
137241,0,0.007899997209983899
137242,0,0.008932461742473195
137243,0,0.003586351316396093
137244,0,0.008302339348241112
137245,0,0.01152577685500323
137246,0,0.004536205354606372
137247,0,0.0008602260443855709
137248,0,0.0017695931211711604
137249,0,0.009235383658324822
137250,0,0.002149335672899445
137251,0,0.0036781327775939373
137252,0,0.002208763120991754
137253,0,0.001383713658103659
137254,0,0.000611751518110376
137255,0,0.0065845164738155045
137256,0,0.006382884443340808
137257,0,0.0013253890686683691
137258,0,0.0007680299778982529
137259,0,0.0009735793799853652
137260,0,0.004706710119461778
137261,0,0.0030389925722612513
137262,0,0.0034540399087951627
137263,0,0.0075870274506193575
137264,0,0.012420532372460746
137265,0,0.008237578940836487
137266,0,0.001283164013296276
137267,0,0.0005133934356614091
137268,0,0.0006476851002613235
137269,0,0.0013315631845364293
137270,0,0.0010194147890002399
137271,0,0.0010487556507827271
137272,0,0.019271050708555885
137273,0,0.0008221302607453186
137274,0,0.001281275194731091
137275,0,0.0018986802258704927
137276,0,0.0008558600554214313
137277,0,0.004592210358486964
137278,0,0.0018177366169451652
137279,0,0.0070800518273774
137280,0,0.00038753130298542124
137281,0,0.0022060153109496107
137282,0,0.002136422122531632
137283,0,0.006906367592960676
137284,0,0.0016690260432762369
137285,0,0.0018978484434506579
137286,0,0.003998421722345711
137287,0,0.002280336430317376
137288,0,0.008862343902123862
137289,0,0.0013013840218743908
137290,0,0.0015561887131292983
137291,0,0.0010039521575294058
137292,0,0.0026375378152381597
137293,0,0.003270109879242711
137294,0,0.002492201533709457
137295,0,0.0015284911950518912
137296,0,0.004108606992756581
137297,0,0.004234458228159056
137298,0,0.004794506521432759
137299,0,0.0011361765936209556
137300,0,0.00642124209989257
137301,0,0.001776746939852231
137302,0,0.0007448356026364283
137303,0,0.0046040034749975315
137304,0,0.005597347414545391
137305,0,0.017890057951285277
137306,0,0.0055220350614752405
137307,0,0.001983354159225627
137308,0,0.0029330879947149055
137309,0,0.0014816420572428236
137310,0,0.002758105593289081
137311,0,0.004188013773517913
137312,0,0.009987219218397035
137313,0,0.001338994575535419
137314,0,0.0012622278521885856
137315,0,0.0027692876430441904
137316,0,0.0006992756443630175
137317,0,0.0013237524893813626
137318,0,0.0021033795085750036
137319,0,0.003155490693106579
137320,0,0.002605311646507453
137321,0,0.0008540499247824162
137322,0,0.0019249016031598492
137323,0,0.008472357757670348
137324,0,0.007895236234689696
137325,0,0.011539781449426925
137326,0,0.0005986746119125032
137327,0,0.00294835616856819
137328,0,0.006731827215813959
137329,0,0.0016554223946599435
137330,0,0.0077291489704879365
137331,0,0.006058535105247559
137332,0,0.0012084000179070763
137333,0,0.004056636949703023
137334,0,0.0035360907958126614
137335,0,0.0023634202616874224
137336,0,0.016130458320154084
137337,0,0.0014326615774768814
137338,0,0.003240292265475462
137339,0,0.0014538436003038652
137340,0,0.0006621336793528299
137341,0,0.00054831818784375
137342,0,0.0008507708864109202
137343,0,0.0035856559020157673
137344,0,0.003626798726943995
137345,0,0.0016551584488855074
137346,0,0.00605943336151142
137347,0,0.005440839300649311
137348,0,0.002713794837968526
137349,0,0.0015499583492908887
137350,0,0.0013526845387117465
137351,0,0.007072396615703357
137352,0,0.0016234613882034601
137353,0,0.003830936242840713
137354,0,0.0004620667509751394
137355,0,0.0011391979028430588
137356,0,0.00037369231599460566
137357,0,0.0010540982540973908
137358,0,0.0004958740956175667
137359,0,0.0014906324959235444
137360,0,0.004211801367732634
137361,0,0.0012346403954572702
137362,0,0.0021784299936272312
137363,0,0.0009670770266241805
137364,0,0.004786881643396401
137365,0,0.0006071085061814146
137366,0,0.004617138905995505
137367,0,0.02188631740015809
137368,0,0.0012248430234005384
137369,0,0.002592436690798334
137370,0,0.0006547200370867333
137371,0,0.0063763089911860315
137372,0,0.0015164583077885247
137373,0,0.00270048001277961
137374,0,0.0007320954954807236
137375,0,0.001247078161010876
137376,0,0.0016394025554693802
137377,0,0.0003633381387484752
137378,0,0.0021602810348464174
137379,1,0.9966773727129884
137380,0,0.01224537894640892
137381,0,0.0010244800059061503
137382,0,0.0005581552306174972
137383,0,0.002129265422989059
137384,0,0.0025071418546769586
137385,1,0.986978789930839
137386,0,0.0005312421900652996
137387,0,0.00020058227810374043
137388,0,0.0006806817828657904
